snapshot_key,fecha_lista,producto_objetivo,id_comercio,id_bandera,id_sucursal,proveedor_razon_social,proveedor_nombre,sucursal_nombre,sucursal_tipo,sucursal_localidad,sucursal_provincia,sucursal_direccion,producto_id,producto_ean,producto_descripcion,producto_marca,producto_presentacion,precio_unitario_con_iva,precio_unitario_sin_iva,unidad_venta,precio_bulto_con_iva,precio_bulto_sin_iva,promo1_precio_con_iva,promo1_leyenda,promo2_precio_con_iva,promo2_leyenda,comercio_ultima_actualizacion,archivo_origen
60|1|0013|7790070418425|Bizcochos arroz GALLO dulce x100g|2299.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790070418425,1,Bizcochos arroz GALLO dulce x100g,GALLO,x100g,2299.00,1900.00,56.00,128744.00,106400.00,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790070418463|Bizcochos arroz GALLO salados x100g|2299.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790070418463,1,Bizcochos arroz GALLO salados x100g,GALLO,x100g,2299.00,1900.00,56.00,128744.00,106400.00,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790070418449|Bizcochos arroz GALLO tortita neg x100g|2299.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790070418449,1,Bizcochos arroz GALLO tortita neg x100g,GALLO,x100g,2299.00,1900.00,56.00,128744.00,106400.00,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790070411952|Oblea arroz GALLO x20g|1049.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790070411952,1,Oblea arroz GALLO x20g,GALLO,x20g,1049.00,866.94,24.00,25176.00,20806.56,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790070431509|Arroz parboil LUCCHETTI bolsa x1kg|1745.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790070431509,1,Arroz parboil LUCCHETTI bolsa x1kg,LUCCHETTI,x1kg,1745.00,1442.15,10.00,17450.00,14421.50,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790070431516|Arroz parboil LUCCHETTI bolsa x500g|955.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790070431516,1,Arroz parboil LUCCHETTI bolsa x500g,LUCCHETTI,x500g,955.00,789.26,10.00,9550.00,7892.60,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790387070019|Arroz largo fino MARIA x1kg|1299.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790387070019,1,Arroz largo fino MARIA x1kg,MARIA,x1kg,1299.00,1073.55,10.00,12990.00,10735.50,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790387070026|Arroz largo fino MARIA x500gr|699.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790387070026,1,Arroz largo fino MARIA x500gr,MARIA,x500gr,699.00,577.69,10.00,6990.00,5776.90,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7791120021558|Arroz doble MOLINOS ALA x1kg|2159.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7791120021558,1,Arroz doble MOLINOS ALA x1kg,MOLINOS ALA,x1kg,2159.00,1784.30,10.00,21590.00,17843.00,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7791120021565|Arroz doble carolina MOLINOS ALA x500gr|1489.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7791120021565,1,Arroz doble carolina MOLINOS ALA x500gr,MOLINOS ALA,x500gr,1489.00,1230.58,10.00,14890.00,12305.80,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7791120098895|Arroz integral MOLINOS ALA x500gr|999.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7791120098895,1,Arroz integral MOLINOS ALA x500gr,MOLINOS ALA,x500gr,999.00,825.62,10.00,9990.00,8256.20,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7791120031557|Arroz largo fino MOLINOS ALA g.sel. x1kg|1149.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7791120031557,1,Arroz largo fino MOLINOS ALA g.sel. x1kg,MOLINOS ALA,x1kg,1149.00,949.59,10.00,11490.00,9495.90,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7791120031564|Arroz largo fino MOLINOS ALA g.selx500gr|628.99,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7791120031564,1,Arroz largo fino MOLINOS ALA g.selx500gr,MOLINOS ALA,,628.99,519.83,10.00,6289.90,5198.30,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7791120037566|Arroz parboil MOLINOS ALA g.sel. x500gr|1015.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7791120037566,1,Arroz parboil MOLINOS ALA g.sel. x500gr,MOLINOS ALA,x500gr,1015.00,838.84,10.00,10150.00,8388.40,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7791120037559|Arroz parboil MOLINOS ALA g.selecto x1kg|1249.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7791120037559,1,Arroz parboil MOLINOS ALA g.selecto x1kg,MOLINOS ALA,x1kg,1249.00,1032.23,10.00,12490.00,10322.30,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7791120098093|Tostadas arroz MOLINOS ALA clasic.x150gr|1399.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7791120098093,1,Tostadas arroz MOLINOS ALA clasic.x150gr,MOLINOS ALA,x150gr,1399.00,1156.20,24.00,33576.00,27748.80,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7791120098116|Tostadas arroz MOLINOS ALA sin salx150gr|1845.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7791120098116,1,Tostadas arroz MOLINOS ALA sin salx150gr,MOLINOS ALA,,1845.00,1524.79,24.00,44280.00,36594.96,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7891000369371|Chocolate CRUNCH c/arroz croc x80g|3999.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7891000369371,1,Chocolate CRUNCH c/arroz croc x80g,NESTLE,x80g,3999.00,3304.96,16.00,63984.00,52879.36,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790071080218|Tostadas arroz RIERA sin tacc x150g|1899.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790071080218,1,Tostadas arroz RIERA sin tacc x150g,RIERA,x150g,1899.00,1569.42,12.00,22788.00,18833.04,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798023691482|Arroz largo fino S&P 00000 x 500g|599.00,2026-05-08,arroz,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798023691482,1,Arroz largo fino S&P 00000 x 500g,S&P,x 500g,599.00,495.04,10.00,5990.00,4950.40,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
63|1|17|7794940000550|AZUCAR HILERET LIGHT 250 gr|1559.88,2026-05-08,azucar,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7794940000550,1,AZUCAR HILERET LIGHT 250 gr,HILERET,250 gr,1559.88,1289.16,9,14038.92,11602.44,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7794940000536|AZUCAR HILERET LIGHT 500 gr|2759.88,2026-05-08,azucar,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7794940000536,1,AZUCAR HILERET LIGHT 500 gr,HILERET,500 gr,2759.88,2280.89,9,24838.92,20528.01,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7792540260138|AZUCAR LEDESMA 1 kg|1619.88,2026-05-08,azucar,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792540260138,1,AZUCAR LEDESMA 1 kg,LEDESMA,1 kg,1619.88,1338.74,10,16198.80,13387.40,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7792540293754|AZUCAR LEDESMA LIGHT 500 gr|2279.87,2026-05-08,azucar,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792540293754,1,AZUCAR LEDESMA LIGHT 500 gr,LEDESMA,500 gr,2279.87,1884.19,6,13679.22,11305.14,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7792540294607|AZUCAR LEDESMA RUBIO MASC. 800 gr|2279.87,2026-05-08,azucar,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792540294607,1,AZUCAR LEDESMA RUBIO MASC. 800 gr,LEDESMA,800 gr,2279.87,1884.19,6,13679.22,11305.14,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7791813434412|GAS. SEVEN.UP SIN AZUCAR 1.5 lt|2105.16,2026-05-08,azucar,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7791813434412,1,GAS. SEVEN.UP SIN AZUCAR 1.5 lt,SEVEN.UP,1.5 lt,2105.16,1739.80,6,12630.96,10438.80,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
60|1|0013|7791100046137|Azucar CHANGO bajas calorias x500g|1599.00,2026-05-08,azucar,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7791100046137,1,Azucar CHANGO bajas calorias x500g,CHANGO,x500g,1599.00,1321.49,10.00,15990.00,13214.90,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7791100000481|Azucar CHANGO bolsa x1kg|1329.00,2026-05-08,azucar,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7791100000481,1,Azucar CHANGO bolsa x1kg,CHANGO,x1kg,1329.00,1098.35,10.00,13290.00,10983.50,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7791100000450|Azucar CHANGO organica S/TACC x1kg|5495.00,2026-05-08,azucar,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7791100000450,1,Azucar CHANGO organica S/TACC x1kg,CHANGO,x1kg,5495.00,4541.32,10.00,54950.00,45413.20,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792900990620|Azucar DOS ANCLAS impalpable x300gr|2205.00,2026-05-08,azucar,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792900990620,1,Azucar DOS ANCLAS impalpable x300gr,DOS ANCLAS,x300gr,2205.00,1822.31,15.00,33075.00,27334.65,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790380045717|Chocolate GEORGALOS negro s/azucar x30gr|1845.00,2026-05-08,azucar,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790380045717,1,Chocolate GEORGALOS negro s/azucar x30gr,GEORGALOS,x30gr,1845.00,1524.79,12.00,22140.00,18297.48,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7794940000536|Azucar HILERET light x500gr|2149.00,2026-05-08,azucar,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7794940000536,1,Azucar HILERET light x500gr,HILERET,x500gr,2149.00,1776.03,9.00,19341.00,15984.27,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792540293754|Azucar LEDESMA light x500gr|1949.00,2026-05-08,azucar,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792540293754,1,Azucar LEDESMA light x500gr,LEDESMA,x500gr,1949.00,1610.74,6.00,11694.00,9664.44,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792540260138|Azucar LEDESMA x1kg|1299.00,2026-05-08,azucar,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792540260138,1,Azucar LEDESMA x1kg,LEDESMA,x1kg,1299.00,1073.55,10.00,12990.00,10735.50,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|8445290559975|Cacao NESQUIK menos azucar x300g|4959.00,2026-05-08,azucar,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,8445290559975,1,Cacao NESQUIK menos azucar x300g,NESQUIK,x300g,4959.00,4098.35,12.00,59508.00,49180.20,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|8445290615893|Cereal NESTUM multicereal s/azucar x225g|4899.00,2026-05-08,azucar,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,8445290615893,1,Cereal NESTUM multicereal s/azucar x225g,NESTUM,x225g,4899.00,4048.76,12.00,58788.00,48585.12,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|8445290615961|Cereal NESTUM multicereal s/azucar x500g|8799.00,2026-05-08,azucar,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,8445290615961,1,Cereal NESTUM multicereal s/azucar x500g,NESTUM,x500g,8799.00,7271.90,12.00,105588.00,87262.80,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790950143706|Amargo TERMA citrus sin azucar x1.35lt|1748.99,2026-05-08,azucar,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790950143706,1,Amargo TERMA citrus sin azucar x1.35lt,TERMA,x1.35lt,1748.99,1445.45,12.00,20987.88,17345.40,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
63|1|17|0813293026646|COPA CRISTAR CERVEZA 442 cc|2878.80,2026-05-08,cerveza,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,0813293026646,1,COPA CRISTAR CERVEZA 442 cc,CRISTAR,442 cc,2878.80,2379.17,12,34545.60,28550.04,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|0813293027650|VASO CRISTAR CERVEZA 437 cc|4318.80,2026-05-08,cerveza,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,0813293027650,1,VASO CRISTAR CERVEZA 437 cc,CRISTAR,437 cc,4318.80,3569.26,12,51825.60,42831.12,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
60|1|0013|7792798013951|Cerveza 1890 rubia lata x473cc|2025.00,2026-05-08,cerveza,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792798013951,1,Cerveza 1890 rubia lata x473cc,1890,x473cc,2025.00,1673.55,24.00,48600.00,40165.20,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792798002320|Cerveza ANDES ORIGEN negra lata x473cc|2299.00,2026-05-08,cerveza,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792798002320,1,Cerveza ANDES ORIGEN negra lata x473cc,ANDES ORIGEN,x473cc,2299.00,1903.14,6.00,13794.00,11418.84,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792798992317|Cerveza ANDES ORIGEN roja lata x473cc|2299.00,2026-05-08,cerveza,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792798992317,1,Cerveza ANDES ORIGEN roja lata x473cc,ANDES ORIGEN,x473cc,2299.00,1902.81,6.00,13794.00,11416.86,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792798999866|Cerveza ANDES ORIGEN rubia lata x473cc|2299.00,2026-05-08,cerveza,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792798999866,1,Cerveza ANDES ORIGEN rubia lata x473cc,ANDES ORIGEN,x473cc,2299.00,1902.75,6.00,13794.00,11416.50,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792798005970|Cerveza BRAHMA lata x473cc|1869.00,2026-05-08,cerveza,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792798005970,1,Cerveza BRAHMA lata x473cc,BRAHMA,x473cc,1869.00,1544.63,6.00,11214.00,9267.78,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7793147118846|Cerveza BUDWEISER lata x473cc|2175.00,2026-05-08,cerveza,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7793147118846,1,Cerveza BUDWEISER lata x473cc,BUDWEISER,x473cc,2175.00,1797.52,6.00,13050.00,10785.12,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792798003716|Cerveza CORONA botella NR x710cc|4875.00,2026-05-08,cerveza,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792798003716,1,Cerveza CORONA botella NR x710cc,CORONA,x710cc,4875.00,4034.69,12.00,58500.00,48416.28,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792798014873|Cerveza CORONA cero porron NR x330cc|2868.99,2026-05-08,cerveza,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792798014873,1,Cerveza CORONA cero porron NR x330cc,CORONA,x330cc,2868.99,2371.07,24.00,68855.76,56905.68,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792798003709|Cerveza CORONA porron NR x330cc|2999.00,2026-05-08,cerveza,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792798003709,1,Cerveza CORONA porron NR x330cc,CORONA,x330cc,2999.00,2481.90,6.00,17994.00,14891.40,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7793147570866|Cerveza GROLSCH lata x473cc|2945.00,2026-05-08,cerveza,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7793147570866,1,Cerveza GROLSCH lata x473cc,GROLSCH,x473cc,2945.00,2436.82,6.00,17670.00,14620.92,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7793147009137|Cerveza HEINEKEN porron NR x330cc|3269.00,2026-05-08,cerveza,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7793147009137,1,Cerveza HEINEKEN porron NR x330cc,HEINEKEN,x330cc,3269.00,2703.66,6.00,19614.00,16221.96,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792798014019|Cerveza MICHELOB ultra lata x473cc|2725.00,2026-05-08,cerveza,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792798014019,1,Cerveza MICHELOB ultra lata x473cc,MICHELOB,x473cc,2725.00,2252.07,6.00,16350.00,13512.42,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792798009114|Cerveza QUILMES 0.0% lata x473cc|1999.00,2026-05-08,cerveza,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792798009114,1,Cerveza QUILMES 0.0% lata x473cc,QUILMES,x473cc,1999.00,1652.07,6.00,11994.00,9912.42,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792798007387|Cerveza QUILMES botella x1lt|4199.00,2026-05-08,cerveza,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792798007387,1,Cerveza QUILMES botella x1lt,QUILMES,x1lt,4199.00,3472.82,12.00,50388.00,41673.84,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792798013395|Cerveza QUILMES ipa x473ml|2069.00,2026-05-08,cerveza,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792798013395,1,Cerveza QUILMES ipa x473ml,QUILMES,x473ml,2069.00,1709.92,6.00,12414.00,10259.52,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792798013913|Cerveza QUILMES lata x473cc|1799.00,2026-05-08,cerveza,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792798013913,1,Cerveza QUILMES lata x473cc,QUILMES,x473cc,1799.00,1488.68,6.00,10794.00,8932.08,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792798014835|Cerveza QUILMES x710cc|2879.00,2026-05-08,cerveza,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792798014835,1,Cerveza QUILMES x710cc,QUILMES,x710cc,2879.00,2379.34,4.00,11516.00,9517.36,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
