id_comercio|id_bandera|id_sucursal|id_producto|productos_ean|id_dun_14|productos_descripcion|productos_marca|precio_unitario_bulto_por_unidad_venta_con_iva|precio_unitario_bulto_por_unidad_venta_sin_iva|unidad_venta|precio_bulto_con_iva|precio_bulto_sin_iva|productos_precio_unitario_con_iva_promo1|productos_precio_unitario_sin_iva_promo1|productos_leyenda_promo1|productos_precio_unitario_con_iva_promo2|productos_precio_unitario_sin_iva_promo2|productos_leyenda_promo2
62|1|2|7798350081161|1|17798350081161|PROMISE CONFORT PA? ADULT P/M 16U|Sin marca|5399|4461.98|1|5399|4461.98||||||
62|1|2|7790416016247|1|17790416016247|CUTEX QUITAESMALTE NATURE 50ML|Sin marca|1969.99|1628.09|1|1969.99|1628.09||||||
62|1|2|7790416016254|1|17790416016254|CUTEX QUITAESMALTE NATURE 100ML|Sin marca|2069|1709.92|1|2069|1709.92||||||
62|1|2|7790040143012|1|17790040143012|MEDIATARDE GALL SANDWICH 535GR|Sin marca|1939.99|1603.3|1|1939.99|1603.3||||||
62|1|2|7702026194581|1|17702026194581|NOSOTRAS TAMPONES REG X8U|Sin marca|2799|2313.22|1|2799|2313.22||||||
62|1|2|7702026194697|1|17702026194697|NOSOTRAS TAMPONES SUPER X8U|Sin marca|2799|2313.22|1|2799|2313.22||||||
62|1|2|7791293048642|1|17791293048642|DOVE CT OLEO NUTRIC 300GR|Sin marca|7899.99|6528.92|1|7899.99|6528.92||||||
62|1|2|7791293049014|1|17791293049014|DOVE CT RIT REPARAC 300GR|Sin marca|7899.99|6528.92|1|7899.99|6528.92||||||
62|1|2|7791293048635|1|17791293048635|DOVE CT RECO COMP 300GR|Sin marca|7899.99|6528.92|1|7899.99|6528.92||||||
62|1|2|7791293050607|1|17791293050607|AXE DEO AER BS MUSK H X147G|Sin marca|3724.99|3078.5|1|3724.99|3078.5||||||
62|1|2|7791293050614|1|17791293050614|AXE DEO AER BS MARINE H X147G|Sin marca|3724.99|3078.5|1|3724.99|3078.5||||||
62|1|2|7791290794825|1|17791290794825|DRIVE LAVAV ROS/LILAS DP 450ML|Sin marca|974.99|805.78|1|974.99|805.78||||||
62|1|2|7791290795495|1|17791290795495|ALA LIQ P/DILUIR BICARB BTX500ML|Sin marca|6395|5285.12|1|6395|5285.12||||||
62|1|2|7791290794887|1|17791290794887|DRIVE JAB LIQ BAJA ESPUMA DP X3L|Sin marca|5475|4524.79|1|5475|4524.79||||||
62|1|2|7791290794894|1|17791290794894|DRIVE JAB PVO MATIC X3KG|Sin marca|5204.98|4301.64|1|5204.98|4301.64||||||
62|1|2|7791290795501|1|17791290795501|SKIP LIQ P/DILUIR POWER OXI 500ML|Sin marca|5828.95|4817.31|1|5828.95|4817.31||||||
62|1|2|7791290795518|1|17791290795518|SKIP LIQ P/DILUIR POWER DEL 500ML|Sin marca|5828.95|4817.31|1|5828.95|4817.31||||||
62|1|2|7791290795587|1|17791290795587|CIF EXPERT ANTIGRASA DP X450ML|Sin marca|1299|1073.55|1|1299|1073.55||||||
62|1|2|7792321010433|1|17792321010433|317 GEL MODELADOR POMO X180GR|Sin marca|2149.99|1776.85|1|2149.99|1776.85||||||
62|1|2|7790250031390|1|17790250031390|LADYSOFT TOA NOCTURNA XL  X 8U|Sin marca|2119.99|1752.06|1|2119.99|1752.06||||||
62|1|2|7791293051239|1|17791293051239|SEDAL AC LUMINOUS UV DP X300ML|Sin marca|1985.01|1640.5|1|1985.01|1640.5||||||
62|1|2|7791293051246|1|17791293051246|SEDAL SH LUMINOUS UV DP X300ML|Sin marca|1985.01|1640.5|1|1985.01|1640.5||||||
62|1|2|7791293049588|1|17791293049588|REXONA  DEO AP AER ACT EMOT X148G|Sin marca|4490|3710.74|1|4490|3710.74||||||
62|1|2|7791293049427|1|17791293049427|SUAVE JAB LIQ PEPIN Y ALOE X220ML|Sin marca|1384.99|1144.62|1|1384.99|1144.62||||||
62|1|2|7790073034318|1|17790073034318|PAMPERS SUPERSEC XXG X30U|Sin marca|7899|6528.1|1|7899|6528.1||||||
62|1|2|7790073034295|1|17790073034295|PAMPERS SUPERSEC GDE X40U|Sin marca|7899|6528.1|1|7899|6528.1||||||
62|1|2|7790073034301|1|17790073034301|PAMPERS SUPERSEC XGD X32U|Sin marca|7899|6528.1|1|7899|6528.1||||||
62|1|2|3014260802189|1|13014260802189|ORAL-B CEPILLO COMPLETE X1|Sin marca|2699|2230.58|1|2699|2230.58||||||
62|1|2|7501006719932|1|17501006719932|ORAL-B CEPILLO COMPLETE X2|Sin marca|7069.99|5842.97|1|7069.99|5842.97||||||
62|1|2|7793008018001|1|17793008018001|VILLENEUVE PROT SOL FPS 50 X 50ML|Sin marca|6799.99|5619.83|1|6799.99|5619.83||||||
62|1|2|7500435160940|1|17500435160940|ORAL-B CEPI CARTEL INDICATOR X4|Sin marca|14035|11599.17|1|14035|11599.17||||||
62|1|2|3014260833176|1|13014260833176|ORAL-B CEPILLO CARTEL 123 X6|Sin marca|5070|4190.08|1|5070|4190.08||||||
62|1|2|3014260019723|1|13014260019723|ORAL-B CEPILLO MICKEY X1|Sin marca|3899.99|3223.13|1|3899.99|3223.13||||||
62|1|2|7500435243858|1|17500435243858|ORAL-B PASTA EXTRA BLANCO 180GR|Sin marca|7154.98|5913.21|1|7154.98|5913.21||||||
62|1|2|7500435150248|1|17500435150248|ORAL-B PASTA EXTRA BLANCO 70GR|Sin marca|2150|1776.86|1|2150|1776.86||||||
62|1|2|7500435204781|1|17500435204781|ORAL-B PASTA 4EN1 180GR|Sin marca|3690|3049.59|1|3690|3049.59||||||
62|1|2|7500435122764|1|17500435122764|ORAL-B PASTA 4EN1 70GR|Sin marca|2549.99|2107.43|1|2549.99|2107.43||||||
62|1|2|7500435127363|1|17500435127363|ORAL-B PASTA MICKEY/MINNIE 50GR|Sin marca|1999|1652.07|1|1999|1652.07||||||
62|1|2|3014260279165|1|13014260279165|ORAL-B PASTA MIX DISNEY X75ML|Sin marca|4769.99|3942.14|1|4769.99|3942.14||||||
